time,group1_current,group2_current,group3_current,group4_current,group5_current,group6_current,heat,max_temp_fuel,temp_blanket,temp_fuel
96.304064792327,3.9601846867658e+19,1.5643897919144e+20,3.9028641368491e+20,2.7263661877205e+20,1.7785486891314e+20,4.9581299325752e+19,96199110.610888,1141.040763225,975.02430110229,1017.9175326015
115.56487875079,3.959941058362e+19,1.5642937055605e+20,3.9026256746257e+20,2.7262001105296e+20,1.7784405893231e+20,4.957818479351e+19,96193250.408804,1141.0241695943,975.0391790112,1017.9149112759
138.67785550095,3.9599002982558e+19,1.5642776794179e+20,3.9025869494762e+20,2.7261734731734e+20,1.7784233132792e+20,4.957757041966e+19,96192263.154028,1141.016682715,975.05711105857,1017.9136577752
161.79083225111,3.9597600014712e+19,1.5642223517454e+20,3.902450213746e+20,2.7260784095851e+20,1.7783614429669e+20,4.957571678423e+19,96188870.198085,1141.0112642524,975.07504072094,1017.9122556857
184.90380900127,3.9597227845144e+19,1.5642077048426e+20,3.9024148789526e+20,2.7260541066227e+20,1.7783456565257e+20,4.9575142602813e+19,96187955.465526,1141.0077750526,975.09295097166,1017.9114758186
208.01678575143,3.9596591197701e+19,1.5641826059213e+20,3.902353457127e+20,2.7260115782535e+20,1.7783179818721e+20,4.9574237938762e+19,96186396.523945,1141.0049487547,975.11083374355,1017.9107494808
231.12976250158,3.9595974402518e+19,1.5641582904898e+20,3.9022939843373e+20,2.7259704107926e+20,1.7782911946636e+20,4.9573358418255e+19,96184885.528603,1141.0023191135,975.12868718523,1017.9100404063
254.24273925174,3.9595363065896e+19,1.5641341904309e+20,3.902235044529e+20,2.7259296157371e+20,1.7782646507473e+20,4.9572486108811e+19,96183387.726944,1140.9997444725,975.14651084742,1017.9093380572
277.3557160019,3.9594755187683e+19,1.5641102268304e+20,3.9021764410906e+20,2.7258890559049e+20,1.7782382607881e+20,4.957161852522e+19,96181898.312362,1140.9971914947,975.16430475675,1017.9086400016
300.46869275206,3.959415037588e+19,1.5640863842384e+20,3.9021181355734e+20,2.7258487044918e+20,1.7782120073498e+20,4.95707551821e+19,96180416.351977,1140.9946533494,975.18206908932,1017.9079455865
323.58166950222,3.9593548409688e+19,1.5640626539545e+20,3.9020601063335e+20,2.7258085464087e+20,1.7781858806163e+20,4.9569895805356e+19,96178941.321087,1140.9921281639,975.19980405599,1017.9072545023
346.69464625238,3.9592949123686e+19,1.5640390294599e+20,3.902002337156e+20,2.725768570349e+20,1.7781598732297e+20,4.9569040188963e+19,96177472.826043,1140.9896149367,975.217509867,1017.906566538
369.80762300254,3.9592352395056e+19,1.5640155059149e+20,3.9019448160059e+20,2.7257287679194e+20,1.7781339797267e+20,4.9568188179407e+19,96176010.574323,1140.987112952,975.23518672478,1017.9058815364
392.92059975269,3.9591758132385e+19,1.5639920797177e+20,3.9018875339297e+20,2.7256891328743e+20,1.7781081960403e+20,4.9567339661884e+19,96174554.347971,1140.9846216788,975.25283482483,1017.9051993787
416.03357650285,3.9591166266564e+19,1.5639687481451e+20,3.9018304841618e+20,2.7256496604931e+20,1.7780825190951e+20,4.9566494549076e+19,96173103.981964,1140.9821407205,975.27045435785,1017.904519974
439.14655325301,3.9590576744327e+19,1.5639455090986e+20,3.9017736614912e+20,2.7256103471386e+20,1.7780569465204e+20,4.9565652773179e+19,96171659.348862,1140.9796697776,975.28804551114,1017.9038432522
462.25953000317,3.9589989523713e+19,1.563922360925e+20,3.901717061816e+20,2.7255711899467e+20,1.7780314764478e+20,4.9564814280323e+19,96170220.34805,1140.9772086196,975.30560846951,1017.9031691586
485.37250675333,3.9589404570863e+19,1.5638993022902e+20,3.9016606818286e+20,2.725532186607e+20,1.7780061073692e+20,4.9563979026614e+19,96168786.89812,1140.9747570657,975.32314341559,1017.9024976494
508.48548350349,3.9588821857729e+19,1.5638763320895e+20,3.9016045187921e+20,2.7254933352068e+20,1.777980838035e+20,4.9563146975336e+19,96167358.931465,1140.9723149704,975.34065053005,1017.9018286893
531.59846025364,3.9588241360454e+19,1.563853449383e+20,3.9015485703803e+20,2.7254546341196e+20,1.7779556673816e+20,4.9562318094935e+19,96165936.390415,1140.9698822137,975.35812999164,1017.9011622484
554.7114370038,3.9587663058204e+19,1.5638306533499e+20,3.9014928345633e+20,2.7254160819255e+20,1.7779305944802e+20,4.9561492357599e+19,96164519.224476,1140.9674586941,975.37558197725,1017.9004983014
577.82441375396,3.9587086932338e+19,1.5638079432559e+20,3.9014373095265e+20,2.7253776773549e+20,1.7779056184992e+20,4.9560669738228e+19,96163107.388367,1140.9650443232,975.39300666193,1017.8998368259
600.93739050412,3.9586512965815e+19,1.5637853184298e+20,3.9013819936123e+20,2.7253394192473e+20,1.7778807386783e+20,4.955985021371e+19,96161700.840608,1140.9626390222,975.41040421892,1017.8991778017
624.05036725428,3.958594114277e+19,1.5637627782465e+20,3.9013268852781e+20,2.7253013065225e+20,1.7778559543095e+20,4.9559033762395e+19,96160299.542518,1140.9602427194,975.42777481961,1017.8985212103
647.16334400444,3.9585371448214e+19,1.5637403221156e+20,3.901271983067e+20,2.7252633381603e+20,1.7778312647236e+20,4.9558220363726e+19,96158903.457498,1140.9578553481,975.44511863367,1017.8978670344
670.2763207546,3.9584803867811e+19,1.5637179494722e+20,3.9012172855864e+20,2.7252255131851e+20,1.7778066692807e+20,4.955740999797e+19,96157512.55051,1140.9554768454,975.46243582897,1017.8972152576
693.38929750475,3.9584238387727e+19,1.5636956597713e+20,3.9011627914926e+20,2.7251878306554e+20,1.777782167363e+20,4.9556602646026e+19,96156126.787716,1140.9531071513,975.47972657165,1017.8965658642
716.50227425491,3.9583674994519e+19,1.5636734524834e+20,3.9011084994804e+20,2.7251502896566e+20,1.7777577583703e+20,4.9555798289292e+19,96154746.136214,1140.950746208,975.49699102614,1017.8959188388
739.61525100507,3.9583113675054e+19,1.5636513270908e+20,3.9010544082745e+20,2.7251128892952e+20,1.777733441716e+20,4.9554996909563e+19,96153370.563847,1140.9483939595,975.51422935516,1017.8952741667
762.72822775523,3.9582554416451e+19,1.5636292830863e+20,3.9010005166247e+20,2.7250756286949e+20,1.7777092168251e+20,4.9554198488962e+19,96152000.039065,1140.9460503507,975.53144171977,1017.8946318334
785.84120450539,3.9581997206045e+19,1.5636073199705e+20,3.9009468233012e+20,2.725038506994e+20,1.7776850831316e+20,4.955340300989e+19,96150634.530833,1140.9437153282,975.54862827937,1017.8939918246
808.95418125555,3.9581442031348e+19,1.5635854372515e+20,3.9008933270923e+20,2.7250015233431e+20,1.777661040078e+20,4.955261045499e+19,96149274.008556,1140.9413888389,975.56578919173,1017.8933541263
832.06715800571,3.9580888880038e+19,1.5635636344437e+20,3.9008400268017e+20,2.7249646769038e+20,1.7776370871138e+20,4.9551820807116e+19,96147918.44203,1140.939070831,975.58292461301,1017.8927187248
855.18013475586,3.9580337739935e+19,1.5635419110671e+20,3.9007869212475e+20,2.7249279668476e+20,1.7776132236951e+20,4.955103404932e+19,96146567.801404,1140.936761253,975.60003469777,1017.8920856063
878.29311150602,3.9579788598993e+19,1.563520266647e+20,3.9007340092604e+20,2.7248913923551e+20,1.7775894492837e+20,4.9550250164831e+19,96145222.057152,1140.9344600542,975.61711959902,1017.8914547573
901.40608825618,3.9579241445292e+19,1.5634987007136e+20,3.9006812896837e+20,2.7248549526155e+20,1.7775657633474e+20,4.9549469137052e+19,96143881.180057,1140.9321671844,975.6341794682,1017.8908261646
924.51906500634,3.9578696267032e+19,1.5634772128017e+20,3.9006287613721e+20,2.7248186468259e+20,1.7775421653589e+20,4.9548690949544e+19,96142545.141188,1140.929882594,975.65121445522,1017.8901998149
947.6320417565,3.9578153052524e+19,1.5634558024508e+20,3.9005764231913e+20,2.7247824741912e+20,1.7775186547962e+20,4.9547915586025e+19,96141213.911895,1140.9276062337,975.66822470851,1017.8895756952
970.74501850666,3.9577611790191e+19,1.5634344692044e+20,3.9005242740176e+20,2.724746433924e+20,1.7774952311422e+20,4.9547143030363e+19,96139887.463795,1140.9253380549,975.68521037496,1017.8889537924
